date,tx_pl_av_2,tx_pl_av_24,tx_pl_av_46,tx_pl_av_6a,tx_pl_av_6b,tx_pl_av_4,tx_pl_av_48,tx_pl_av_8,tx_pl_av,tx_pl_av_anonym,tx_pl_int,tx_pl_div,tx_titres,tx_bons_av78,tx_bons_7880,bons_8082,bons_8082_anon,bons_8389,bons_9094,bons_ap95,bons_8398,tx_bons_ap98,tx_plac_7879,tx_plac_8082,tx_plac_8389,tx_plac_9094,tx_plac_ap95,tx_epargne_av4,tx_epargne_48,tx_epargne_ap8,tx_prel_cnav,tx_contri_cnaf,tx_contr_cnav,tx_ps_patr,tx_ps_plac,tx_caps_patr,tx_caps_plac,tx_caps_rsa,tx_pds_patr,tx_pds_plac,tx_csg_rk_patr,tx_csg_rk_plac,tx_csg_ded_rk_patr,tx_csg_ded_rk_plac,tx_crds_rk_patr,tx_crds_rk_plac,tx_majo_ifi,seuil1_ifi,seuil2_ifi,seuil3_ifi,seuil4_ifi,seuil5_ifi,tx1_ifi,tx2_ifi,tx3_ifi,tx4_ifi,tx5_ifi,nbtranches_ifi,tx_plaf_ifi,decote_1_ifi,sup_decote1_ifi,tx_decote_ifi,plaf_taux_imp_ifi,plaf_plaf_ifi,abt_residence_ifi,tx_bouclier,tx_majo_isf,seuil1_isf,seuil2_isf,seuil3_isf,seuil4_isf,seuil5_isf,seuil6_isf,tx1_isf,tx2_isf,tx3_isf,tx4_isf,tx5_isf,tx6_isf,nbtranches,tx_plaf,tx_plaf_plaf,decote_isf1,sup_decote1,tx_decote_isf,plaf_taux_imp_isf,plaf_plaf,reduc_isf_enf,abt_residence
1990-06,0.45,0.25,0.15,0.0,,0.35,0.15,0.0,,0.5,0.25,,0.32,0.333,0.4,0.38,0.42,0.45,,,0.5,,0.4,0.38,0.45,,,,,,0.01,0.01,0.004,,,,,,,,0.011,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,4130000.0,6710000.0,13320000.0,20660000.0,40000000.0,,0.005,0.007,0.009,0.012,0.015,,5.0,0.7,,,,,,,1000.0,
1990-07,0.45,0.25,0.15,0.0,,0.35,0.15,0.0,,0.5,0.15,,0.15,0.333,0.4,0.38,0.42,0.45,0.35,,0.5,,0.4,0.38,0.45,0.35,,,0.15,0.0,0.01,0.01,0.004,,,,,,,,0.011,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,4130000.0,6710000.0,13320000.0,20660000.0,40000000.0,,0.005,0.007,0.009,0.012,0.015,,5.0,0.7,,,,,,,1000.0,
1990-08,0.45,0.25,0.15,0.0,,0.35,0.15,0.0,,0.5,0.15,,0.15,0.333,0.4,0.38,0.42,0.45,0.35,,0.5,,0.4,0.38,0.45,0.35,,,0.15,0.0,0.01,0.01,0.004,,,,,,,,0.011,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,4130000.0,6710000.0,13320000.0,20660000.0,40000000.0,,0.005,0.007,0.009,0.012,0.015,,5.0,0.7,,,,,,,1000.0,
1990-09,0.45,0.25,0.15,0.0,,0.35,0.15,0.0,,0.5,0.15,,0.15,0.333,0.4,0.38,0.42,0.45,0.35,,0.5,,0.4,0.38,0.45,0.35,,,0.15,0.0,0.01,0.01,0.004,,,,,,,,0.011,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,4130000.0,6710000.0,13320000.0,20660000.0,40000000.0,,0.005,0.007,0.009,0.012,0.015,,5.0,0.7,,,,,,,1000.0,
1990-10,0.45,0.25,0.15,0.0,,0.35,0.15,0.0,,0.5,0.15,,0.15,0.333,0.4,0.38,0.42,0.45,0.35,,0.5,,0.4,0.38,0.45,0.35,,,0.15,0.0,0.01,0.01,0.004,,,,,,,,0.011,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,4130000.0,6710000.0,13320000.0,20660000.0,40000000.0,,0.005,0.007,0.009,0.012,0.015,,5.0,0.7,,,,,,,1000.0,
1990-11,0.45,0.25,0.15,0.0,,0.35,0.15,0.0,,0.5,0.15,,0.15,0.333,0.4,0.38,0.42,0.45,0.35,,0.5,,0.4,0.38,0.45,0.35,,,0.15,0.0,0.01,0.01,0.004,,,,,,,,0.011,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,4130000.0,6710000.0,13320000.0,20660000.0,40000000.0,,0.005,0.007,0.009,0.012,0.015,,5.0,0.7,,,,,,,1000.0,
1990-12,0.45,0.25,0.15,0.0,,0.35,0.15,0.0,,0.5,0.15,,0.15,0.333,0.4,0.38,0.42,0.45,0.35,,0.5,,0.4,0.38,0.45,0.35,,,0.15,0.0,0.01,0.01,0.004,,,,,,,,0.011,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,4130000.0,6710000.0,13320000.0,20660000.0,40000000.0,,0.005,0.007,0.009,0.012,0.015,,5.0,0.7,,,,,,,1000.0,
1991-01,0.45,0.25,0.15,0.0,,0.35,0.15,0.0,,0.5,0.15,,0.15,0.333,0.4,0.38,0.42,0.45,0.35,,0.5,,0.4,0.38,0.45,0.35,,,0.15,0.0,0.01,0.01,,,,,,,,,0.011,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,4260000.0,6920000.0,13740000.0,21320000.0,41280000.0,,0.005,0.007,0.009,0.012,0.015,,5.0,0.85,,,,,,,1000.0,
1991-02,0.45,0.25,0.15,0.0,,0.35,0.15,0.0,,0.5,0.15,,0.15,0.333,0.4,0.38,0.42,0.45,0.35,,0.5,,0.4,0.38,0.45,0.35,,,0.15,0.0,0.01,0.01,,,,,,,,,0.011,0.011,,,,,,,,,,,,,,,,,,,,,,,,,0.05,4260000.0,6920000.0,13740000.0,21320000.0,41280000.0,,0.005,0.007,0.009,0.012,0.015,,5.0,0.85,,,,,,,1000.0,
1991-03,0.45,0.25,0.15,0.0,,0.35,0.15,0.0,,0.5,0.15,,0.15,0.333,0.4,0.38,0.42,0.45,0.35,,0.5,,0.4,0.38,0.45,0.35,,,0.15,0.0,0.01,0.01,,,,,,,,,0.011,0.011,,,,,,,,,,,,,,,,,,,,,,,,,0.05,4260000.0,6920000.0,13740000.0,21320000.0,41280000.0,,0.005,0.007,0.009,0.012,0.015,,5.0,0.85,,,,,,,1000.0,
1991-04,0.45,0.25,0.15,0.0,,0.35,0.15,0.0,,0.5,0.15,,0.15,0.333,0.4,0.38,0.42,0.45,0.35,,0.5,,0.4,0.38,0.45,0.35,,,0.15,0.0,0.01,0.01,,,,,,,,,0.011,0.011,,,,,,,,,,,,,,,,,,,,,,,,,0.05,4260000.0,6920000.0,13740000.0,21320000.0,41280000.0,,0.005,0.007,0.009,0.012,0.015,,5.0,0.85,,,,,,,1000.0,
1991-05,0.45,0.25,0.15,0.0,,0.35,0.15,0.0,,0.5,0.15,,0.15,0.333,0.4,0.38,0.42,0.45,0.35,,0.5,,0.4,0.38,0.45,0.35,,,0.15,0.0,0.01,0.01,,,,,,,,,0.011,0.011,,,,,,,,,,,,,,,,,,,,,,,,,0.05,4260000.0,6920000.0,13740000.0,21320000.0,41280000.0,,0.005,0.007,0.009,0.012,0.015,,5.0,0.85,,,,,,,1000.0,
1991-06,0.45,0.25,0.15,0.0,,0.35,0.15,0.0,,0.5,0.15,,0.15,0.333,0.4,0.38,0.42,0.45,0.35,,0.5,,0.4,0.38,0.45,0.35,,,0.15,0.0,0.01,0.01,,,,,,,,,0.011,0.011,,,,,,,,,,,,,,,,,,,,,,,,,0.05,4260000.0,6920000.0,13740000.0,21320000.0,41280000.0,,0.005,0.007,0.009,0.012,0.015,,5.0,0.85,,,,,,,1000.0,
1991-07,0.45,0.25,0.15,0.0,,0.35,0.15,0.0,,0.5,0.15,,0.15,0.333,0.4,0.38,0.42,0.45,0.35,,0.5,,0.4,0.38,0.45,0.35,,,0.15,0.0,0.01,0.01,,,,,,,,,0.011,0.011,,,,,,,,,,,,,,,,,,,,,,,,,0.05,4260000.0,6920000.0,13740000.0,21320000.0,41280000.0,,0.005,0.007,0.009,0.012,0.015,,5.0,0.85,,,,,,,1000.0,
1991-08,0.45,0.25,0.15,0.0,,0.35,0.15,0.0,,0.5,0.15,,0.15,0.333,0.4,0.38,0.42,0.45,0.35,,0.5,,0.4,0.38,0.45,0.35,,,0.15,0.0,0.01,0.01,,,,,,,,,0.011,0.011,,,,,,,,,,,,,,,,,,,,,,,,,0.05,4260000.0,6920000.0,13740000.0,21320000.0,41280000.0,,0.005,0.007,0.009,0.012,0.015,,5.0,0.85,,,,,,,1000.0,
1991-09,0.45,0.25,0.15,0.0,,0.35,0.15,0.0,,0.5,0.15,,0.15,0.333,0.4,0.38,0.42,0.45,0.35,,0.5,,0.4,0.38,0.45,0.35,,,0.15,0.0,0.01,0.01,,,,,,,,,0.011,0.011,,,,,,,,,,,,,,,,,,,,,,,,,0.05,4260000.0,6920000.0,13740000.0,21320000.0,41280000.0,,0.005,0.007,0.009,0.012,0.015,,5.0,0.85,,,,,,,1000.0,
1991-10,0.45,0.25,0.15,0.0,,0.35,0.15,0.0,,0.5,0.15,,0.15,0.333,0.4,0.38,0.42,0.45,0.35,,0.5,,0.4,0.38,0.45,0.35,,,0.15,0.0,0.01,0.01,,,,,,,,,0.011,0.011,,,,,,,,,,,,,,,,,,,,,,,,,0.05,4260000.0,6920000.0,13740000.0,21320000.0,41280000.0,,0.005,0.007,0.009,0.012,0.015,,5.0,0.85,,,,,,,1000.0,
1991-11,0.45,0.25,0.15,0.0,,0.35,0.15,0.0,,0.5,0.15,,0.15,0.333,0.4,0.38,0.42,0.45,0.35,,0.5,,0.4,0.38,0.45,0.35,,,0.15,0.0,0.01,0.01,,,,,,,,,0.011,0.011,,,,,,,,,,,,,,,,,,,,,,,,,0.05,4260000.0,6920000.0,13740000.0,21320000.0,41280000.0,,0.005,0.007,0.009,0.012,0.015,,5.0,0.85,,,,,,,1000.0,
1991-12,0.45,0.25,0.15,0.0,,0.35,0.15,0.0,,0.5,0.15,,0.15,0.333,0.4,0.38,0.42,0.45,0.35,,0.5,,0.4,0.38,0.45,0.35,,,0.15,0.0,0.01,0.01,,,,,,,,,0.011,0.011,,,,,,,,,,,,,,,,,,,,,,,,,0.05,4260000.0,6920000.0,13740000.0,21320000.0,41280000.0,,0.005,0.007,0.009,0.012,0.015,,5.0,0.85,,,,,,,1000.0,
1992-01,0.45,0.25,0.15,0.0,,0.35,0.15,0.0,,0.5,0.15,,0.15,0.333,0.4,0.38,0.42,0.45,0.35,,0.5,,0.4,0.38,0.45,0.35,,,0.15,0.0,0.01,0.01,,,,,,,,,0.011,0.011,,,,,,,,,,,,,,,,,,,,,,,,,0.05,4390000.0,7130000.0,14150000.0,21960000.0,42520000.0,,0.005,0.007,0.009,0.012,0.015,,5.0,0.85,,,,,,,1000.0,
1992-02,0.45,0.25,0.15,0.0,,0.35,0.15,0.0,,0.5,0.15,,0.15,0.333,0.4,0.38,0.42,0.45,0.35,,0.5,,0.4,0.38,0.45,0.35,,,0.15,0.0,0.01,0.01,,,,,,,,,0.011,0.011,,,,,,,,,,,,,,,,,,,,,,,,,0.05,4390000.0,7130000.0,14150000.0,21960000.0,42520000.0,,0.005,0.007,0.009,0.012,0.015,,5.0,0.85,,,,,,,1000.0,
1992-03,0.45,0.25,0.15,0.0,,0.35,0.15,0.0,,0.5,0.15,,0.15,0.333,0.4,0.38,0.42,0.45,0.35,,0.5,,0.4,0.38,0.45,0.35,,,0.15,0.0,0.01,0.01,,,,,,,,,0.011,0.011,,,,,,,,,,,,,,,,,,,,,,,,,0.05,4390000.0,7130000.0,14150000.0,21960000.0,42520000.0,,0.005,0.007,0.009,0.012,0.015,,5.0,0.85,,,,,,,1000.0,
1992-04,0.45,0.25,0.15,0.0,,0.35,0.15,0.0,,0.5,0.15,,0.15,0.333,0.4,0.38,0.42,0.45,0.35,,0.5,,0.4,0.38,0.45,0.35,,,0.15,0.0,0.01,0.01,,,,,,,,,0.011,0.011,,,,,,,,,,,,,,,,,,,,,,,,,0.05,4390000.0,7130000.0,14150000.0,21960000.0,42520000.0,,0.005,0.007,0.009,0.012,0.015,,5.0,0.85,,,,,,,1000.0,
1992-05,0.45,0.25,0.15,0.0,,0.35,0.15,0.0,,0.5,0.15,,0.15,0.333,0.4,0.38,0.42,0.45,0.35,,0.5,,0.4,0.38,0.45,0.35,,,0.15,0.0,0.01,0.01,,,,,,,,,0.011,0.011,,,,,,,,,,,,,,,,,,,,,,,,,0.05,4390000.0,7130000.0,14150000.0,21960000.0,42520000.0,,0.005,0.007,0.009,0.012,0.015,,5.0,0.85,,,,,,,1000.0,
1992-06,0.45,0.25,0.15,0.0,,0.35,0.15,0.0,,0.5,0.15,,0.15,0.333,0.4,0.38,0.42,0.45,0.35,,0.5,,0.4,0.38,0.45,0.35,,,0.15,0.0,0.01,0.01,,,,,,,,,0.011,0.011,,,,,,,,,,,,,,,,,,,,,,,,,0.05,4390000.0,7130000.0,14150000.0,21960000.0,42520000.0,,0.005,0.007,0.009,0.012,0.015,,5.0,0.85,,,,,,,1000.0,
1992-07,0.45,0.25,0.15,0.0,,0.35,0.15,0.0,,0.5,0.15,,0.15,0.333,0.4,0.38,0.42,0.45,0.35,,0.5,,0.4,0.38,0.45,0.35,,,0.15,0.0,0.01,0.01,,,,,,,,,0.011,0.011,,,,,,,,,,,,,,,,,,,,,,,,,0.05,4390000.0,7130000.0,14150000.0,21960000.0,42520000.0,,0.005,0.007,0.009,0.012,0.015,,5.0,0.85,,,,,,,1000.0,
1992-08,0.45,0.25,0.15,0.0,,0.35,0.15,0.0,,0.5,0.15,,0.15,0.333,0.4,0.38,0.42,0.45,0.35,,0.5,,0.4,0.38,0.45,0.35,,,0.15,0.0,0.01,0.01,,,,,,,,,0.011,0.011,,,,,,,,,,,,,,,,,,,,,,,,,0.05,4390000.0,7130000.0,14150000.0,21960000.0,42520000.0,,0.005,0.007,0.009,0.012,0.015,,5.0,0.85,,,,,,,1000.0,
1992-09,0.45,0.25,0.15,0.0,,0.35,0.15,0.0,,0.5,0.15,,0.15,0.333,0.4,0.38,0.42,0.45,0.35,,0.5,,0.4,0.38,0.45,0.35,,,0.15,0.0,0.01,0.01,,,,,,,,,0.011,0.011,,,,,,,,,,,,,,,,,,,,,,,,,0.05,4390000.0,7130000.0,14150000.0,21960000.0,42520000.0,,0.005,0.007,0.009,0.012,0.015,,5.0,0.85,,,,,,,1000.0,
1992-10,0.45,0.25,0.15,0.0,,0.35,0.15,0.0,,0.5,0.15,,0.15,0.333,0.4,0.38,0.42,0.45,0.35,,0.5,,0.4,0.38,0.45,0.35,,,0.15,0.0,0.01,0.01,,,,,,,,,0.011,0.011,,,,,,,,,,,,,,,,,,,,,,,,,0.05,4390000.0,7130000.0,14150000.0,21960000.0,42520000.0,,0.005,0.007,0.009,0.012,0.015,,5.0,0.85,,,,,,,1000.0,
1992-11,0.45,0.25,0.15,0.0,,0.35,0.15,0.0,,0.5,0.15,,0.15,0.333,0.4,0.38,0.42,0.45,0.35,,0.5,,0.4,0.38,0.45,0.35,,,0.15,0.0,0.01,0.01,,,,,,,,,0.011,0.011,,,,,,,,,,,,,,,,,,,,,,,,,0.05,4390000.0,7130000.0,14150000.0,21960000.0,42520000.0,,0.005,0.007,0.009,0.012,0.015,,5.0,0.85,,,,,,,1000.0,
1992-12,0.45,0.25,0.15,0.0,,0.35,0.15,0.0,,0.5,0.15,,0.15,0.333,0.4,0.38,0.42,0.45,0.35,,0.5,,0.4,0.38,0.45,0.35,,,0.15,0.0,0.01,0.01,,,,,,,,,0.011,0.011,,,,,,,,,,,,,,,,,,,,,,,,,0.05,4390000.0,7130000.0,14150000.0,21960000.0,42520000.0,,0.005,0.007,0.009,0.012,0.015,,5.0,0.85,,,,,,,1000.0,
1993-01,0.45,0.25,0.15,0.0,,0.35,0.15,0.0,,0.5,0.15,,0.15,0.333,0.4,0.38,0.42,0.45,0.35,,0.5,,0.4,0.38,0.45,0.35,,,0.15,0.0,0.01,0.01,,,,,,,,,0.011,0.011,,,,,,,,,,,,,,,,,,,,,,,,,0.05,4390000.0,7130000.0,14150000.0,21960000.0,42520000.0,,0.005,0.007,0.009,0.012,0.015,,5.0,0.85,,,,,,,1000.0,
1993-02,0.45,0.25,0.15,0.0,,0.35,0.15,0.0,,0.5,0.15,,0.15,0.333,0.4,0.38,0.42,0.45,0.35,,0.5,,0.4,0.38,0.45,0.35,,,0.15,0.0,0.01,0.01,,,,,,,,,0.011,0.011,,,,,,,,,,,,,,,,,,,,,,,,,0.05,4390000.0,7130000.0,14150000.0,21960000.0,42520000.0,,0.005,0.007,0.009,0.012,0.015,,5.0,0.85,,,,,,,1000.0,
1993-03,0.45,0.25,0.15,0.0,,0.35,0.15,0.0,,0.5,0.15,,0.15,0.333,0.4,0.38,0.42,0.45,0.35,,0.5,,0.4,0.38,0.45,0.35,,,0.15,0.0,0.01,0.01,,,,,,,,,0.011,0.011,,,,,,,,,,,,,,,,,,,,,,,,,0.05,4390000.0,7130000.0,14150000.0,21960000.0,42520000.0,,0.005,0.007,0.009,0.012,0.015,,5.0,0.85,,,,,,,1000.0,
1993-04,0.45,0.25,0.15,0.0,,0.35,0.15,0.0,,0.5,0.15,,0.15,0.333,0.4,0.38,0.42,0.45,0.35,,0.5,,0.4,0.38,0.45,0.35,,,0.15,0.0,0.01,0.01,,,,,,,,,0.011,0.011,,,,,,,,,,,,,,,,,,,,,,,,,0.05,4390000.0,7130000.0,14150000.0,21960000.0,42520000.0,,0.005,0.007,0.009,0.012,0.015,,5.0,0.85,,,,,,,1000.0,
1993-05,0.45,0.25,0.15,0.0,,0.35,0.15,0.0,,0.5,0.15,,0.15,0.333,0.4,0.38,0.42,0.45,0.35,,0.5,,0.4,0.38,0.45,0.35,,,0.15,0.0,0.01,0.01,,,,,,,,,0.011,0.011,,,,,,,,,,,,,,,,,,,,,,,,,0.05,4390000.0,7130000.0,14150000.0,21960000.0,42520000.0,,0.005,0.007,0.009,0.012,0.015,,5.0,0.85,,,,,,,1000.0,
1993-06,0.45,0.25,0.15,0.0,,0.35,0.15,0.0,,0.5,0.15,,0.15,0.333,0.4,0.38,0.42,0.45,0.35,,0.5,,0.4,0.38,0.45,0.35,,,0.15,0.0,0.01,0.01,,,,,,,,,0.011,0.011,,,,,,,,,,,,,,,,,,,,,,,,,0.05,4390000.0,7130000.0,14150000.0,21960000.0,42520000.0,,0.005,0.007,0.009,0.012,0.015,,5.0,0.85,,,,,,,1000.0,
1993-07,0.45,0.25,0.15,0.0,,0.35,0.15,0.0,,0.5,0.15,,0.15,0.333,0.4,0.38,0.42,0.45,0.35,,0.5,,0.4,0.38,0.45,0.35,,,0.15,0.0,0.01,0.01,,,,,,,,,0.024,0.024,,,,,,,,,,,,,,,,,,,,,,,,,0.05,4390000.0,7130000.0,14150000.0,21960000.0,42520000.0,,0.005,0.007,0.009,0.012,0.015,,5.0,0.85,,,,,,,1000.0,
1993-08,0.45,0.25,0.15,0.0,,0.35,0.15,0.0,,0.5,0.15,,0.15,0.333,0.4,0.38,0.42,0.45,0.35,,0.5,,0.4,0.38,0.45,0.35,,,0.15,0.0,0.01,0.01,,,,,,,,,0.024,0.024,,,,,,,,,,,,,,,,,,,,,,,,,0.05,4390000.0,7130000.0,14150000.0,21960000.0,42520000.0,,0.005,0.007,0.009,0.012,0.015,,5.0,0.85,,,,,,,1000.0,
1993-09,0.45,0.25,0.15,0.0,,0.35,0.15,0.0,,0.5,0.15,,0.15,0.333,0.4,0.38,0.42,0.45,0.35,,0.5,,0.4,0.38,0.45,0.35,,,0.15,0.0,0.01,0.01,,,,,,,,,0.024,0.024,,,,,,,,,,,,,,,,,,,,,,,,,0.05,4390000.0,7130000.0,14150000.0,21960000.0,42520000.0,,0.005,0.007,0.009,0.012,0.015,,5.0,0.85,,,,,,,1000.0,
1993-10,0.45,0.25,0.15,0.0,,0.35,0.15,0.0,,0.5,0.15,,0.15,0.333,0.4,0.38,0.42,0.45,0.35,,0.5,,0.4,0.38,0.45,0.35,,,0.15,0.0,0.01,0.01,,,,,,,,,0.024,0.024,,,,,,,,,,,,,,,,,,,,,,,,,0.05,4390000.0,7130000.0,14150000.0,21960000.0,42520000.0,,0.005,0.007,0.009,0.012,0.015,,5.0,0.85,,,,,,,1000.0,
1993-11,0.45,0.25,0.15,0.0,,0.35,0.15,0.0,,0.5,0.15,,0.15,0.333,0.4,0.38,0.42,0.45,0.35,,0.5,,0.4,0.38,0.45,0.35,,,0.15,0.0,0.01,0.01,,,,,,,,,0.024,0.024,,,,,,,,,,,,,,,,,,,,,,,,,0.05,4390000.0,7130000.0,14150000.0,21960000.0,42520000.0,,0.005,0.007,0.009,0.012,0.015,,5.0,0.85,,,,,,,1000.0,
1993-12,0.45,0.25,0.15,0.0,,0.35,0.15,0.0,,0.5,0.15,,0.15,0.333,0.4,0.38,0.42,0.45,0.35,,0.5,,0.4,0.38,0.45,0.35,,,0.15,0.0,0.01,0.01,,,,,,,,,0.024,0.024,,,,,,,,,,,,,,,,,,,,,,,,,0.05,4390000.0,7130000.0,14150000.0,21960000.0,42520000.0,,0.005,0.007,0.009,0.012,0.015,,5.0,0.85,,,,,,,1000.0,
1994-01,0.45,0.25,0.15,0.0,,0.35,0.15,0.0,,0.5,0.15,,0.15,0.333,0.4,0.38,0.42,0.45,0.35,,0.5,,0.4,0.38,0.45,0.35,,0.35,0.15,0.0,0.01,0.01,,,,,,,,,0.024,0.024,,,,,,,,,,,,,,,,,,,,,,,,,0.05,4470000.0,7270000.0,14420000.0,22380000.0,43330000.0,,0.005,0.007,0.009,0.012,0.015,,5.0,0.85,,,,,,,1000.0,
1994-02,0.45,0.25,0.15,0.0,,0.35,0.15,0.0,,0.5,0.15,,0.15,0.333,0.4,0.38,0.42,0.45,0.35,,0.5,,0.4,0.38,0.45,0.35,,0.35,0.15,0.0,0.01,0.01,,,,,,,,,0.024,0.024,,,,,,,,,,,,,,,,,,,,,,,,,0.05,4470000.0,7270000.0,14420000.0,22380000.0,43330000.0,,0.005,0.007,0.009,0.012,0.015,,5.0,0.85,,,,,,,1000.0,
1994-03,0.45,0.25,0.15,0.0,,0.35,0.15,0.0,,0.5,0.15,,0.15,0.333,0.4,0.38,0.42,0.45,0.35,,0.5,,0.4,0.38,0.45,0.35,,0.35,0.15,0.0,0.01,0.01,,,,,,,,,0.024,0.024,,,,,,,,,,,,,,,,,,,,,,,,,0.05,4470000.0,7270000.0,14420000.0,22380000.0,43330000.0,,0.005,0.007,0.009,0.012,0.015,,5.0,0.85,,,,,,,1000.0,
1994-04,0.45,0.25,0.15,0.0,,0.35,0.15,0.0,,0.5,0.15,,0.15,0.333,0.4,0.38,0.42,0.45,0.35,,0.5,,0.4,0.38,0.45,0.35,,0.35,0.15,0.0,0.01,0.01,,,,,,,,,0.024,0.024,,,,,,,,,,,,,,,,,,,,,,,,,0.05,4470000.0,7270000.0,14420000.0,22380000.0,43330000.0,,0.005,0.007,0.009,0.012,0.015,,5.0,0.85,,,,,,,1000.0,
1994-05,0.45,0.25,0.15,0.0,,0.35,0.15,0.0,,0.5,0.15,,0.15,0.333,0.4,0.38,0.42,0.45,0.35,,0.5,,0.4,0.38,0.45,0.35,,0.35,0.15,0.0,0.01,0.01,,,,,,,,,0.024,0.024,,,,,,,,,,,,,,,,,,,,,,,,,0.05,4470000.0,7270000.0,14420000.0,22380000.0,43330000.0,,0.005,0.007,0.009,0.012,0.015,,5.0,0.85,,,,,,,1000.0,
1994-06,0.45,0.25,0.15,0.0,,0.35,0.15,0.0,,0.5,0.15,,0.15,0.333,0.4,0.38,0.42,0.45,0.35,,0.5,,0.4,0.38,0.45,0.35,,0.35,0.15,0.0,0.01,0.01,,,,,,,,,0.024,0.024,,,,,,,,,,,,,,,,,,,,,,,,,0.05,4470000.0,7270000.0,14420000.0,22380000.0,43330000.0,,0.005,0.007,0.009,0.012,0.015,,5.0,0.85,,,,,,,1000.0,
1994-07,0.45,0.25,0.15,0.0,,0.35,0.15,0.0,,0.5,0.15,,0.15,0.333,0.4,0.38,0.42,0.45,0.35,,0.5,,0.4,0.38,0.45,0.35,,0.35,0.15,0.0,0.01,0.01,,,,,,,,,0.024,0.024,,,,,,,,,,,,,,,,,,,,,,,,,0.05,4470000.0,7270000.0,14420000.0,22380000.0,43330000.0,,0.005,0.007,0.009,0.012,0.015,,5.0,0.85,,,,,,,1000.0,
1994-08,0.45,0.25,0.15,0.0,,0.35,0.15,0.0,,0.5,0.15,,0.15,0.333,0.4,0.38,0.42,0.45,0.35,,0.5,,0.4,0.38,0.45,0.35,,0.35,0.15,0.0,0.01,0.01,,,,,,,,,0.024,0.024,,,,,,,,,,,,,,,,,,,,,,,,,0.05,4470000.0,7270000.0,14420000.0,22380000.0,43330000.0,,0.005,0.007,0.009,0.012,0.015,,5.0,0.85,,,,,,,1000.0,
1994-09,0.45,0.25,0.15,0.0,,0.35,0.15,0.0,,0.5,0.15,,0.15,0.333,0.4,0.38,0.42,0.45,0.35,,0.5,,0.4,0.38,0.45,0.35,,0.35,0.15,0.0,0.01,0.01,,,,,,,,,0.024,0.024,,,,,,,,,,,,,,,,,,,,,,,,,0.05,4470000.0,7270000.0,14420000.0,22380000.0,43330000.0,,0.005,0.007,0.009,0.012,0.015,,5.0,0.85,,,,,,,1000.0,
1994-10,0.45,0.25,0.15,0.0,,0.35,0.15,0.0,,0.5,0.15,,0.15,0.333,0.4,0.38,0.42,0.45,0.35,,0.5,,0.4,0.38,0.45,0.35,,0.35,0.15,0.0,0.01,0.01,,,,,,,,,0.024,0.024,,,,,,,,,,,,,,,,,,,,,,,,,0.05,4470000.0,7270000.0,14420000.0,22380000.0,43330000.0,,0.005,0.007,0.009,0.012,0.015,,5.0,0.85,,,,,,,1000.0,
1994-11,0.45,0.25,0.15,0.0,,0.35,0.15,0.0,,0.5,0.15,,0.15,0.333,0.4,0.38,0.42,0.45,0.35,,0.5,,0.4,0.38,0.45,0.35,,0.35,0.15,0.0,0.01,0.01,,,,,,,,,0.024,0.024,,,,,,,,,,,,,,,,,,,,,,,,,0.05,4470000.0,7270000.0,14420000.0,22380000.0,43330000.0,,0.005,0.007,0.009,0.012,0.015,,5.0,0.85,,,,,,,1000.0,
1994-12,0.45,0.25,0.15,0.0,,0.35,0.15,0.0,,0.5,0.15,,0.15,0.333,0.4,0.38,0.42,0.45,0.35,,0.5,,0.4,0.38,0.45,0.35,,0.35,0.15,0.0,0.01,0.01,,,,,,,,,0.024,0.024,,,,,,,,,,,,,,,,,,,,,,,,,0.05,4470000.0,7270000.0,14420000.0,22380000.0,43330000.0,,0.005,0.007,0.009,0.012,0.015,,5.0,0.85,,,,,,,1000.0,
1995-01,0.45,0.25,0.15,0.0,,0.35,0.15,0.0,,0.5,0.15,,0.15,0.333,0.4,0.38,0.42,0.45,0.35,0.15,0.5,,0.4,0.38,0.45,0.35,0.15,0.35,0.15,0.0,0.01,0.01,,,,,,,,,0.024,0.024,,,,,,,,,,,,,,,,,,,,,,,,,0.05,4530000.0,7370000.0,14620000.0,22690000.0,43940000.0,,0.005,0.007,0.009,0.012,0.015,,5.0,0.85,,,,,,,1000.0,
1995-02,0.45,0.25,0.15,0.0,,0.35,0.15,0.0,,0.5,0.15,,0.15,0.333,0.4,0.38,0.42,0.45,0.35,0.15,0.5,,0.4,0.38,0.45,0.35,0.15,0.35,0.15,0.0,0.01,0.01,,,,,,,,,0.024,0.024,,,,,,,,,,,,,,,,,,,,,,,,,0.05,4530000.0,7370000.0,14620000.0,22690000.0,43940000.0,,0.005,0.007,0.009,0.012,0.015,,5.0,0.85,,,,,,,1000.0,
