date,enf1,enf2,enf3,enf4,txenf2,txenf3,txenf4,im_plancher,im_plafond,pt_indice_euro,pt_indice_nominal,smic_h,htp,smic_m,GMR1,GMR2,GMR3,GMR4,GMR5,smig_h_sans_ab,smig_h_ab_max,smig_brut
1978-02,,,,,,,,,,18.9159,124.08,10.06,173.333333333333,1743.7333333333302,,,,,,,,
1978-03,,,,,,,,,,18.9159,124.08,10.06,173.333333333333,1743.7333333333302,,,,,,,,
1978-04,,,,,,,,,,18.9159,124.08,10.06,173.333333333333,1743.7333333333302,,,,,,,,
1978-05,,,,,,,,,,18.9159,124.08,10.45,173.333333333333,1811.3333333333298,,,,,,,,
1978-06,,,,,,,,,,19.6613,128.97,10.45,173.333333333333,1811.3333333333298,,,,,,,,
1978-07,,,,,,,,,,19.6613,128.97,10.85,173.333333333333,1880.666666666663,,,,,,,,
1978-08,,,,,,,,,,19.6613,128.97,10.85,173.333333333333,1880.666666666663,,,,,,,,
1978-09,,,,,,,,,,20.1278,132.03,11.07,173.333333333333,1918.7999999999963,,,,,,,,
1978-10,,,,,,,,,,20.1278,132.03,11.07,173.333333333333,1918.7999999999963,,,,,,,,
1978-11,,,,,,,,,,20.6965,135.76,11.07,173.333333333333,1918.7999999999963,,,,,,,,
1978-12,,,,,,,,,,20.6965,135.76,11.31,173.333333333333,1960.3999999999962,,,,,,,,
1979-01,,,,,,,,,,20.7331,136.0,11.31,173.333333333333,1960.3999999999962,,,,,,,,
1979-02,,,,,,,,,,20.7331,136.0,11.31,173.333333333333,1960.3999999999962,,,,,,,,
1979-03,,,,,,,,,,21.0441,138.04,11.31,173.333333333333,1960.3999999999962,,,,,,,,
1979-04,,,,,,,,,,21.0441,138.04,11.6,173.333333333333,2010.6666666666626,,,,,,,,
1979-05,,,,,,,,,,21.0441,138.04,11.6,173.333333333333,2010.6666666666626,,,,,,,,
1979-06,,,,,,,,,,21.6142,141.78,11.6,173.333333333333,2010.6666666666626,,,,,,,,
1979-07,,,,,,,,,,21.9252,143.82,12.15,173.333333333333,2105.999999999996,,,,,,,,
1979-08,,,,,,,,,,21.9252,143.82,12.15,173.333333333333,2105.999999999996,,,,,,,,
1979-09,,,,,,,,,,22.6067,148.29,12.42,173.333333333333,2152.799999999996,,,,,,,,
1979-10,,,,,,,,,,22.6067,148.29,12.42,173.333333333333,2152.799999999996,,,,,,,,
1979-11,,,,,,,,,,22.9177,150.33,12.42,173.333333333333,2152.799999999996,,,,,,,,
1979-12,,,,,,,,,,23.2287,152.37,12.93,173.333333333333,2241.1999999999957,,,,,,,,
1980-01,,,,,,,,,,23.3948,153.46,12.93,173.333333333333,2241.1999999999957,,,,,,,,
1980-02,,,,,,,,,,23.3948,153.46,12.93,173.333333333333,2241.1999999999957,,,,,,,,
1980-03,,,,,,,,,,23.9802,157.3,13.37,173.333333333333,2317.466666666662,,,,,,,,
1980-04,,,,,,,,,,24.3888,159.98,13.37,173.333333333333,2317.466666666662,,,,,,,,
1980-05,,,,,,,,,,24.3888,159.98,13.66,173.333333333333,2367.733333333329,,,,,,,,
1980-06,,,,,,,,,,24.3888,159.98,13.66,173.333333333333,2367.733333333329,,,,,,,,
1980-07,,,,,,,,,,25.1266,164.82,14.0,173.333333333333,2426.666666666662,,,,,,,,
1980-08,,,,,,,,,,25.1266,164.82,14.0,173.333333333333,2426.666666666662,,,,,,,,
1980-09,,,,,,,,,,25.1266,164.82,14.29,173.333333333333,2476.9333333333284,,,,,,,,
1980-10,,,,,,,,,,26.1496,171.53,14.29,173.333333333333,2476.9333333333284,,,,,,,,
1980-11,,,,,,,,,,26.1496,171.53,14.29,173.333333333333,2476.9333333333284,,,,,,,,
1980-12,,,,,,,,,,26.1496,171.53,14.79,173.333333333333,2563.599999999995,,,,,,,,
1981-01,,,,,,,,,,26.8508,176.13,14.79,173.333333333333,2563.599999999995,,,,,,,,
1981-02,,,,,,,,,,26.8508,176.13,14.79,173.333333333333,2563.599999999995,,,,,,,,
1981-03,,,,,,,,,,26.8508,176.13,15.2,173.333333333333,2634.6666666666615,,,,,,,,
1981-04,,,,,,,,,,27.6603,181.44,15.2,173.333333333333,2634.6666666666615,,,,,,,,
1981-05,,,,,,,,,,27.6603,181.44,15.2,173.333333333333,2634.6666666666615,,,,,,,,
1981-06,,,,,,,,,,27.6603,181.44,16.72,173.333333333333,2898.1333333333278,,,,,,,,
1981-07,,,,,,,,,,28.572,187.42,16.72,173.333333333333,2898.1333333333278,,,,,,,,
1981-08,,,,,,,,,,28.572,187.42,16.72,173.333333333333,2898.1333333333278,,,,,,,,
1981-09,,,,,,,,,,28.572,187.42,17.34,173.333333333333,3005.5999999999945,,,,,,,,
1981-10,,,,,,,,,,30.0172,196.9,17.34,173.333333333333,3005.5999999999945,,,,,,,,
1981-11,,,,,,,,,,30.0172,196.9,17.76,173.333333333333,3078.399999999994,,,,,,,,
1981-12,,,,,,,,,,30.0172,196.9,17.76,173.333333333333,3078.399999999994,,,,,,,,
1982-01,,,,,,,,,,30.9563,203.06,18.15,173.333333333333,3145.9999999999936,,,,,,,,
1982-02,,,,,,,,,,30.9563,203.06,18.15,173.333333333333,3145.9999999999936,,,,,,,,
1982-03,,,,,,,,,,30.9563,203.06,18.62,169.0,3146.78,,,,,,,,
1982-04,,,,,,,,,,31.8359,208.83,18.62,169.0,3146.78,,,,,,,,
1982-05,,,,,,,,,,31.8359,208.83,19.03,169.0,3216.07,,,,,,,,
1982-06,,,,,,,,,,31.8359,208.83,19.03,169.0,3216.07,,,,,,,,
1982-07,,,,,,,,,,31.8359,208.83,19.64,169.0,3319.1600000000003,,,,,,,,
1982-08,,,,,,,,,,31.8359,208.83,19.64,169.0,3319.1600000000003,,,,,,,,
1982-09,,,,,,,,,,31.8359,208.83,19.64,169.0,3319.1600000000003,,,,,,,,
1982-10,,,,,,,,,,31.8359,208.83,19.64,169.0,3319.1600000000003,,,,,,,,
1982-11,,,,,,,,,,33.086,217.03,19.64,169.0,3319.1600000000003,,,,,,,,
1982-12,,,,,,,,,,33.39318333333333,219.045,20.29,169.0,3429.0099999999998,,,,,,,,
1983-01,,,,,,,,,,34.03817142857143,223.2757142857143,20.29,169.0,3429.0099999999998,,,,,,,,
1983-02,,,,,,,,,,34.03817142857143,223.2757142857143,20.29,169.0,3429.0099999999998,,,,,,,,
1983-03,,,,,,,,,,34.03817142857143,223.2757142857143,21.02,169.0,3552.38,,,,,,,,
1983-04,,,,,,,,,,34.71207500000001,227.69625,21.02,169.0,3552.38,,,,,,,,
1983-05,,,,,,,,,,34.71207500000001,227.69625,21.02,169.0,3552.38,,,,,,,,
1983-06,,,,,,,,,,34.71207500000001,227.69625,21.65,169.0,3658.85,,,,,,,,
1983-07,,,,,,,,,,35.3860875,232.1175,21.89,169.0,3699.4100000000003,,,,,,,,
1983-08,,,,,,,,,,35.3860875,232.1175,21.89,169.0,3699.4100000000003,,,,,,,,
1983-09,,,,,,,,,,35.3860875,232.1175,21.89,169.0,3699.4100000000003,,,,,,,,
1983-10,,,,,,,,,,35.3860875,232.1175,22.33,169.0,3773.7699999999995,,,,,,,,
1983-11,,,,,,,,,,36.42104545454545,238.9063636363637,22.33,169.0,3773.7699999999995,,,,,,,,
1983-12,,,,,,,,,,36.42104545454545,238.9063636363637,22.33,169.0,3773.7699999999995,,,,,,,,
1984-01,,,,,,,,,,37.4308,245.53,22.78,169.0,3849.82,,,,,,,,
1984-02,,,,,,,,,,37.4308,245.53,22.78,169.0,3849.82,,,,,,,,
1984-03,,,,,,,,,,37.4308,245.53,22.78,169.0,3849.82,,,,,,,,
1984-04,,,,,,,,,,37.8058,247.99,22.78,169.0,3849.82,,,,,,,,
1984-05,,,,,,,,,,37.8058,247.99,23.56,169.0,3981.64,,,,,,,,
1984-06,,,,,,,,,,37.8058,247.99,23.56,169.0,3981.64,,,,,,,,
1984-07,,,,,,,,,,37.8058,247.99,23.84,169.0,4028.96,,,,,,,,
1984-08,,,,,,,,,,37.8058,247.99,23.84,169.0,4028.96,,,,,,,,
1984-09,,,,,,,,,,37.8058,247.99,23.84,169.0,4028.96,,,,,,,,
1984-10,,,,,,,,,,37.8058,247.99,23.84,169.0,4028.96,,,,,,,,
1984-11,,,,,,,,,,38.5544,252.9,24.36,169.0,4116.84,,,,,,,,
1984-12,,,,,,,,,,38.5544,252.9,24.36,169.0,4116.84,,,,,,,,
1985-01,,,,,,,,,,38.5544,252.9,24.36,169.0,4116.84,,,,,,,,
1985-02,,,,,,,,,,39.1321,256.69,24.36,169.0,4116.84,,,,,,,,
1985-03,,,,,,,,,,39.1321,256.69,24.36,169.0,4116.84,,,,,,,,
1985-04,,,,,,,,,,39.1321,256.69,24.9,169.0,4208.099999999999,,,,,,,,
1985-05,,,,,,,,,,39.1321,256.69,25.54,169.0,4316.26,,,,,,,,
1985-06,,,,,,,,,,39.1321,256.69,25.54,169.0,4316.26,,,,,,,,
1985-07,,,,,,,,,,39.7114,260.49,26.04,169.0,4400.76,,,,,,,,
1985-08,,,,,,,,,,39.7114,260.49,26.04,169.0,4400.76,,,,,,,,
1985-09,,,,,,,,,,39.7114,260.49,26.04,169.0,4400.76,,,,,,,,
1985-10,,,,,,,,,,39.7114,260.49,26.04,169.0,4400.76,,,,,,,,
1985-11,180.0,480.0,720.0,240.0,0.03,0.08,0.06,380.0,621.0,40.2892,264.28,26.04,169.0,4400.76,,,,,,,,
1985-12,180.0,480.0,720.0,240.0,0.03,0.08,0.06,380.0,621.0,40.2892,264.28,26.04,169.0,4400.76,,,,,,,,
1986-01,180.0,480.0,720.0,240.0,0.03,0.08,0.06,380.0,621.0,40.2892,264.28,26.04,169.0,4400.76,,,,,,,,
1986-02,180.0,480.0,720.0,240.0,0.03,0.08,0.06,380.0,621.0,40.2892,264.28,26.04,169.0,4400.76,,,,,,,,
1986-03,180.0,480.0,720.0,240.0,0.03,0.08,0.06,380.0,621.0,40.2892,264.28,26.04,169.0,4400.76,,,,,,,,
1986-04,180.0,480.0,720.0,240.0,0.03,0.08,0.06,380.0,621.0,40.2892,264.28,26.04,169.0,4400.76,,,,,,,,
1986-05,180.0,480.0,720.0,240.0,0.03,0.08,0.06,380.0,621.0,40.2892,264.28,26.04,169.0,4400.76,,,,,,,,
1986-06,180.0,480.0,720.0,240.0,0.03,0.08,0.06,380.0,621.0,40.2892,264.28,26.59,169.0,4493.71,,,,,,,,
1986-07,180.0,480.0,720.0,240.0,0.03,0.08,0.06,380.0,621.0,40.2892,264.28,26.59,169.0,4493.71,,,,,,,,
1986-08,180.0,480.0,720.0,240.0,0.03,0.08,0.06,380.0,621.0,40.2892,264.28,26.92,169.0,4549.4800000000005,,,,,,,,
1986-09,180.0,480.0,720.0,240.0,0.03,0.08,0.06,380.0,621.0,40.2892,264.28,26.92,169.0,4549.4800000000005,,,,,,,,
1986-10,180.0,480.0,720.0,240.0,0.03,0.08,0.06,380.0,621.0,40.2892,264.28,26.92,169.0,4549.4800000000005,,,,,,,,
1986-11,180.0,480.0,720.0,240.0,0.03,0.08,0.06,380.0,621.0,40.2892,264.28,26.92,169.0,4549.4800000000005,,,,,,,,
1986-12,180.0,480.0,720.0,240.0,0.03,0.08,0.06,380.0,621.0,40.2892,264.28,26.92,169.0,4549.4800000000005,,,,,,,,
1987-01,180.0,480.0,720.0,240.0,0.03,0.08,0.06,380.0,621.0,40.2892,264.28,26.92,169.0,4549.4800000000005,,,,,,,,
1987-02,180.0,480.0,720.0,240.0,0.03,0.08,0.06,380.0,621.0,40.2892,264.28,26.92,169.0,4549.4800000000005,,,,,,,,
1987-03,180.0,480.0,720.0,240.0,0.03,0.08,0.06,380.0,621.0,40.5316,265.87,27.57,169.0,4659.33,,,,,,,,
1987-04,180.0,480.0,720.0,240.0,0.03,0.08,0.06,380.0,621.0,40.5316,265.87,27.57,169.0,4659.33,,,,,,,,
1987-05,180.0,480.0,720.0,240.0,0.03,0.08,0.06,380.0,621.0,40.5316,265.87,27.57,169.0,4659.33,,,,,,,,
1987-06,180.0,480.0,720.0,240.0,0.03,0.08,0.06,380.0,621.0,40.5316,265.87,27.57,169.0,4659.33,,,,,,,,
1987-07,180.0,480.0,720.0,240.0,0.03,0.08,0.06,380.0,621.0,40.5316,265.87,27.84,169.0,4704.96,,,,,,,,
1987-08,180.0,480.0,720.0,240.0,0.03,0.08,0.06,380.0,621.0,40.73285291566368,267.19,27.84,169.0,4704.96,,,,,,,,
1987-09,180.0,480.0,720.0,240.0,0.03,0.08,0.06,380.0,621.0,40.73285291566368,267.19,27.84,169.0,4704.96,,,,,,,,
1987-10,180.0,480.0,720.0,240.0,0.03,0.08,0.06,380.0,621.0,40.73285291566368,267.19,27.84,169.0,4704.96,,,,,,,,
1987-11,180.0,480.0,720.0,240.0,0.03,0.08,0.06,380.0,621.0,40.73285291566368,267.19,27.84,169.0,4704.96,,,,,,,,
1987-12,180.0,480.0,720.0,240.0,0.03,0.08,0.06,380.0,621.0,40.73285291566368,267.19,27.84,169.0,4704.96,,,,,,,,
1988-01,180.0,480.0,720.0,240.0,0.03,0.08,0.06,380.0,621.0,40.73285291566368,267.19,27.84,169.0,4704.96,,,,,,,,
1988-02,180.0,480.0,720.0,240.0,0.03,0.08,0.06,380.0,621.0,40.73285291566368,267.19,27.84,169.0,4704.96,,,,,,,,
1988-03,180.0,840.0,1200.0,360.0,0.03,0.08,0.06,440.0,716.0,41.5469,272.53,27.84,169.0,4704.96,,,,,,,,
1988-04,180.0,840.0,1200.0,360.0,0.03,0.08,0.06,440.0,716.0,41.5469,272.53,27.84,169.0,4704.96,,,,,,,,
1988-05,180.0,840.0,1200.0,360.0,0.03,0.08,0.06,440.0,716.0,41.5469,272.53,27.84,169.0,4704.96,,,,,,,,
1988-06,180.0,840.0,1200.0,360.0,0.03,0.08,0.06,440.0,716.0,41.5469,272.53,28.48,169.0,4813.12,,,,,,,,
1988-07,180.0,840.0,1200.0,360.0,0.03,0.08,0.06,440.0,716.0,41.5469,272.53,28.76,169.0,4860.4400000000005,,,,,,,,
1988-08,180.0,840.0,1200.0,360.0,0.03,0.08,0.06,440.0,716.0,41.5469,272.53,28.76,169.0,4860.4400000000005,,,,,,,,
1988-09,180.0,840.0,1200.0,360.0,0.03,0.08,0.06,440.0,716.0,41.9585,275.23,28.76,169.0,4860.4400000000005,,,,,,,,
1988-10,180.0,840.0,1200.0,360.0,0.03,0.08,0.06,442.0,716.0,41.9585,275.23,28.76,169.0,4860.4400000000005,,,,,,,,
1988-11,180.0,840.0,1200.0,360.0,0.03,0.08,0.06,442.0,716.0,41.9585,275.23,28.76,169.0,4860.4400000000005,,,,,,,,
1988-12,180.0,840.0,1200.0,360.0,0.03,0.08,0.06,442.0,716.0,41.9585,275.23,28.76,169.0,4860.4400000000005,,,,,,,,
1989-01,180.0,840.0,1200.0,360.0,0.03,0.08,0.06,442.0,716.0,41.9585,275.23,28.76,169.0,4860.4400000000005,,,,,,,,
1989-02,180.0,840.0,1200.0,360.0,0.03,0.08,0.06,442.0,716.0,41.9585,275.23,28.76,169.0,4860.4400000000005,,,,,,,,
1989-03,180.0,840.0,1200.0,360.0,0.03,0.08,0.06,442.0,716.0,42.3778,277.98,29.36,169.0,4961.84,,,,,,,,
1989-04,180.0,840.0,1200.0,360.0,0.03,0.08,0.06,442.0,716.0,42.3778,277.98,29.36,169.0,4961.84,,,,,,,,
1989-05,180.0,840.0,1200.0,360.0,0.03,0.08,0.06,442.0,716.0,42.3778,277.98,29.36,169.0,4961.84,,,,,,,,
1989-06,180.0,840.0,1200.0,360.0,0.03,0.08,0.06,442.0,716.0,42.3778,277.98,29.36,169.0,4961.84,,,,,,,,
1989-07,180.0,840.0,1200.0,360.0,0.03,0.08,0.06,442.0,716.0,42.3778,277.98,29.91,169.0,5054.79,,,,,,,,
1989-08,180.0,840.0,1200.0,360.0,0.03,0.08,0.06,442.0,716.0,42.3778,277.98,29.91,169.0,5054.79,,,,,,,,
1989-09,180.0,840.0,1200.0,360.0,0.03,0.08,0.06,442.0,716.0,42.8824,281.29,29.91,169.0,5054.79,,,,,,,,
1989-10,180.0,840.0,1200.0,360.0,0.03,0.08,0.06,442.0,716.0,42.8824,281.29,29.91,169.0,5054.79,,,,,,,,
1989-11,180.0,840.0,1200.0,360.0,0.03,0.08,0.06,442.0,716.0,42.8824,281.29,29.91,169.0,5054.79,,,,,,,,
1989-12,180.0,840.0,1200.0,360.0,0.03,0.08,0.06,442.0,716.0,42.8824,281.29,29.91,169.0,5054.79,,,,,,,,
1990-01,180.0,840.0,1200.0,360.0,0.03,0.08,0.06,444.0,716.0,43.0973,282.7,29.91,169.0,5054.79,,,,,,,,
1990-02,180.0,840.0,1200.0,360.0,0.03,0.08,0.06,443.0,716.0,43.0973,282.7,29.91,169.0,5054.79,,,,,,,,
1990-03,180.0,840.0,1200.0,360.0,0.03,0.08,0.06,443.0,716.0,43.0973,282.7,29.91,169.0,5054.79,,,,,,,,
1990-04,180.0,840.0,1200.0,360.0,0.03,0.08,0.06,443.0,716.0,43.6111,286.07,30.51,169.0,5156.1900000000005,,,,,,,,
1990-05,180.0,840.0,1200.0,360.0,0.03,0.08,0.06,443.0,716.0,43.6111,286.07,30.51,169.0,5156.1900000000005,,,,,,,,
1990-06,180.0,840.0,1200.0,360.0,0.03,0.08,0.06,443.0,716.0,43.6111,286.07,30.51,169.0,5156.1900000000005,,,,,,,,
1990-07,180.0,840.0,1200.0,360.0,0.03,0.08,0.06,443.0,716.0,43.6111,286.07,31.28,169.0,5286.320000000001,,,,,,,,
1990-08,180.0,840.0,1200.0,360.0,0.03,0.08,0.06,443.0,716.0,43.6111,286.07,31.28,169.0,5286.320000000001,,,,,,,,
1990-09,180.0,840.0,1200.0,360.0,0.03,0.08,0.06,443.0,716.0,43.6111,286.07,31.28,169.0,5286.320000000001,,,,,,,,
1990-10,180.0,840.0,1200.0,360.0,0.03,0.08,0.06,443.0,716.0,43.6111,286.07,31.28,169.0,5286.320000000001,,,,,,,,
1990-11,180.0,840.0,1200.0,360.0,0.03,0.08,0.06,443.0,716.0,43.6111,286.07,31.28,169.0,5286.320000000001,,,,,,,,
1990-12,180.0,840.0,1200.0,360.0,0.03,0.08,0.06,443.0,716.0,44.1691,289.73,31.94,169.0,5397.860000000001,,,,,,,,
1991-01,180.0,840.0,1200.0,360.0,0.03,0.08,0.06,443.0,716.0,44.1691,289.73,31.94,169.0,5397.860000000001,,,,,,,,
1991-02,180.0,840.0,1200.0,360.0,0.03,0.08,0.06,443.0,716.0,44.1691,289.73,31.94,169.0,5397.860000000001,,,,,,,,
1991-03,180.0,840.0,1200.0,360.0,0.03,0.08,0.06,443.0,716.0,44.1691,289.73,31.94,169.0,5397.860000000001,,,,,,,,
1991-04,180.0,840.0,1200.0,360.0,0.03,0.08,0.06,443.0,716.0,44.1691,289.73,31.94,169.0,5397.860000000001,,,,,,,,
1991-05,180.0,840.0,1200.0,360.0,0.03,0.08,0.06,443.0,716.0,44.1691,289.73,31.94,169.0,5397.860000000001,,,,,,,,
1991-06,180.0,840.0,1200.0,360.0,0.03,0.08,0.06,443.0,716.0,44.1691,289.73,31.94,169.0,5397.860000000001,,,,,,,,
1991-07,180.0,840.0,1200.0,360.0,0.03,0.08,0.06,443.0,716.0,44.1691,289.73,32.66,169.0,5519.539999999999,,,,,,,,
1991-08,180.0,840.0,1200.0,360.0,0.03,0.08,0.06,446.0,716.0,44.3901,291.18,32.66,169.0,5519.539999999999,,,,,,,,
1991-09,180.0,840.0,1200.0,360.0,0.03,0.08,0.06,446.0,716.0,44.3901,291.18,32.66,169.0,5519.539999999999,,,,,,,,
1991-10,180.0,840.0,1200.0,360.0,0.03,0.08,0.06,446.0,716.0,44.3901,291.18,32.66,169.0,5519.539999999999,,,,,,,,
1991-11,180.0,840.0,1200.0,360.0,0.03,0.08,0.06,446.0,716.0,44.8322,294.08,32.66,169.0,5519.539999999999,,,,,,,,
1991-12,180.0,840.0,1200.0,360.0,0.03,0.08,0.06,446.0,716.0,44.8322,294.08,32.66,169.0,5519.539999999999,,,,,,,,
1992-01,180.0,840.0,1200.0,360.0,0.03,0.08,0.06,446.0,716.0,44.8322,294.08,32.66,169.0,5519.539999999999,,,,,,,,
1992-02,180.0,840.0,1200.0,360.0,0.03,0.08,0.06,446.0,716.0,45.4054,297.84,32.66,169.0,5519.539999999999,,,,,,,,
1992-03,180.0,840.0,1200.0,360.0,0.03,0.08,0.06,446.0,716.0,45.4054,297.84,33.31,169.0,5629.39,,,,,,,,
1992-04,180.0,840.0,1200.0,360.0,0.03,0.08,0.06,446.0,716.0,45.4054,297.84,33.31,169.0,5629.39,,,,,,,,
1992-05,180.0,840.0,1200.0,360.0,0.03,0.08,0.06,446.0,716.0,45.4054,297.84,33.31,169.0,5629.39,,,,,,,,
1992-06,180.0,840.0,1200.0,360.0,0.03,0.08,0.06,446.0,716.0,45.4054,297.84,33.31,169.0,5629.39,,,,,,,,
1992-07,180.0,840.0,1200.0,360.0,0.03,0.08,0.06,446.0,716.0,45.4054,297.84,34.06,169.0,5756.14,,,,,,,,
1992-08,180.0,840.0,1200.0,360.0,0.03,0.08,0.06,446.0,716.0,45.4054,297.84,34.06,169.0,5756.14,,,,,,,,
1992-09,180.0,840.0,1200.0,360.0,0.03,0.08,0.06,446.0,716.0,45.4054,297.84,34.06,169.0,5756.14,,,,,,,,
1992-10,180.0,840.0,1200.0,360.0,0.03,0.08,0.06,446.0,716.0,46.0244,301.9,34.06,169.0,5756.14,,,,,,,,
1992-11,180.0,840.0,1200.0,360.0,0.03,0.08,0.06,446.0,716.0,46.0244,301.9,34.06,169.0,5756.14,,,,,,,,
1992-12,180.0,840.0,1200.0,360.0,0.03,0.08,0.06,446.0,716.0,46.0244,301.9,34.06,169.0,5756.14,,,,,,,,
1993-01,180.0,840.0,1200.0,360.0,0.03,0.08,0.06,446.0,716.0,46.0244,301.9,34.06,169.0,5756.14,,,,,,,,
1993-02,180.0,840.0,1200.0,360.0,0.03,0.08,0.06,446.0,716.0,46.8186,307.11,34.06,169.0,5756.14,,,,,,,,
1993-03,180.0,840.0,1200.0,360.0,0.03,0.08,0.06,446.0,716.0,46.8186,307.11,34.06,169.0,5756.14,,,,,,,,
1993-04,180.0,840.0,1200.0,360.0,0.03,0.08,0.06,446.0,716.0,46.8186,307.11,34.06,169.0,5756.14,,,,,,,,
1993-05,180.0,840.0,1200.0,360.0,0.03,0.08,0.06,446.0,716.0,46.8186,307.11,34.06,169.0,5756.14,,,,,,,,
1993-06,180.0,840.0,1200.0,360.0,0.03,0.08,0.06,446.0,716.0,46.8186,307.11,34.06,169.0,5756.14,,,,,,,,
1993-07,180.0,840.0,1200.0,360.0,0.03,0.08,0.06,446.0,716.0,46.8186,307.11,34.83,169.0,5886.2699999999995,,,,,,,,
1993-08,180.0,840.0,1200.0,360.0,0.03,0.08,0.06,446.0,716.0,46.8186,307.11,34.83,169.0,5886.2699999999995,,,,,,,,
1993-09,180.0,840.0,1200.0,360.0,0.03,0.08,0.06,446.0,716.0,46.8186,307.11,34.83,169.0,5886.2699999999995,,,,,,,,
1993-10,180.0,840.0,1200.0,360.0,0.03,0.08,0.06,446.0,716.0,46.8186,307.11,34.83,169.0,5886.2699999999995,,,,,,,,
1993-11,180.0,840.0,1200.0,360.0,0.03,0.08,0.06,446.0,716.0,46.8186,307.11,34.83,169.0,5886.2699999999995,,,,,,,,
1993-12,180.0,840.0,1200.0,360.0,0.03,0.08,0.06,446.0,716.0,46.8186,307.11,34.83,169.0,5886.2699999999995,,,,,,,,
1994-01,180.0,840.0,1200.0,360.0,0.03,0.08,0.06,446.0,716.0,47.2165,309.72,34.83,169.0,5886.2699999999995,,,,,,,,
1994-02,180.0,840.0,1200.0,360.0,0.03,0.08,0.06,446.0,716.0,47.2165,309.72,34.83,169.0,5886.2699999999995,,,,,,,,
1994-03,180.0,840.0,1200.0,360.0,0.03,0.08,0.06,446.0,716.0,47.2165,309.72,34.83,169.0,5886.2699999999995,,,,,,,,
1994-04,180.0,840.0,1200.0,360.0,0.03,0.08,0.06,446.0,716.0,47.2165,309.72,34.83,169.0,5886.2699999999995,,,,,,,,
1994-05,180.0,840.0,1200.0,360.0,0.03,0.08,0.06,446.0,716.0,47.2165,309.72,34.83,169.0,5886.2699999999995,,,,,,,,
1994-06,180.0,840.0,1200.0,360.0,0.03,0.08,0.06,446.0,716.0,47.2165,309.72,34.83,169.0,5886.2699999999995,,,,,,,,
1994-07,180.0,840.0,1200.0,360.0,0.03,0.08,0.06,446.0,716.0,47.2165,309.72,35.56,169.0,6009.64,,,,,,,,
1994-08,180.0,840.0,1200.0,360.0,0.03,0.08,0.06,446.0,716.0,47.45205,311.265,35.56,169.0,6009.64,,,,,,,,
1994-09,180.0,840.0,1200.0,360.0,0.03,0.08,0.06,446.0,716.0,47.45205,311.265,35.56,169.0,6009.64,,,,,,,,
1994-10,180.0,840.0,1200.0,360.0,0.03,0.08,0.06,446.0,716.0,47.45205,311.265,35.56,169.0,6009.64,,,,,,,,
1994-11,180.0,840.0,1200.0,360.0,0.03,0.08,0.06,446.0,716.0,47.45205,311.265,35.56,169.0,6009.64,,,,,,,,
1994-12,180.0,840.0,1200.0,360.0,0.03,0.08,0.06,446.0,716.0,47.9025,314.22,35.56,169.0,6009.64,,,,,,,,
1995-01,180.0,840.0,1200.0,360.0,0.03,0.08,0.06,446.0,716.0,47.9025,314.22,35.56,169.0,6009.64,,,,,,,,
1995-02,180.0,840.0,1200.0,360.0,0.03,0.08,0.06,446.0,716.0,47.9025,314.22,35.56,169.0,6009.64,,,,,,,,
1995-03,180.0,840.0,1200.0,360.0,0.03,0.08,0.06,446.0,716.0,48.4773,317.99,35.56,169.0,6009.64,,,,,,,,
1995-04,180.0,840.0,1200.0,360.0,0.03,0.08,0.06,446.0,716.0,48.4773,317.99,35.56,169.0,6009.64,,,,,,,,
1995-05,180.0,840.0,1200.0,360.0,0.03,0.08,0.06,446.0,716.0,48.4773,317.99,35.56,169.0,6009.64,,,,,,,,
1995-06,180.0,840.0,1200.0,360.0,0.03,0.08,0.06,446.0,716.0,48.4773,317.99,35.56,169.0,6009.64,,,,,,,,
1995-07,180.0,840.0,1200.0,360.0,0.03,0.08,0.06,446.0,716.0,48.4773,317.99,36.98,169.0,6249.62,,,,,,,,
1995-08,180.0,840.0,1200.0,360.0,0.03,0.08,0.06,446.0,716.0,48.4773,317.99,36.98,169.0,6249.62,,,,,,,,
1995-09,180.0,840.0,1200.0,360.0,0.03,0.08,0.06,446.0,716.0,48.4773,317.99,36.98,169.0,6249.62,,,,,,,,
1995-10,180.0,840.0,1200.0,360.0,0.03,0.08,0.06,446.0,716.0,48.4773,317.99,36.98,169.0,6249.62,,,,,,,,
1995-11,180.0,840.0,1200.0,360.0,0.03,0.08,0.06,446.0,716.0,49.1557,322.44,36.98,169.0,6249.62,,,,,,,,
1995-12,180.0,840.0,1200.0,360.0,0.03,0.08,0.06,446.0,716.0,49.1557,322.44,36.98,169.0,6249.62,,,,,,,,
1996-01,180.0,840.0,1200.0,360.0,0.03,0.08,0.06,446.0,716.0,49.1557,322.44,36.98,169.0,6249.62,,,,,,,,
1996-02,180.0,840.0,1200.0,360.0,0.03,0.08,0.06,446.0,716.0,49.1557,322.44,36.98,169.0,6249.62,,,,,,,,
1996-03,180.0,840.0,1200.0,360.0,0.03,0.08,0.06,446.0,716.0,49.1557,322.44,36.98,169.0,6249.62,,,,,,,,
1996-04,180.0,840.0,1200.0,360.0,0.03,0.08,0.06,446.0,716.0,49.1557,322.44,36.98,169.0,6249.62,,,,,,,,
1996-05,180.0,840.0,1200.0,360.0,0.03,0.08,0.06,446.0,716.0,49.1557,322.44,37.72,169.0,6374.679999999999,,,,,,,,
